timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-08-16 05:59:00,117568.29,117595.78,117568.28,117595.78,6.87511,1755323999999,808321.31162910,766,6.00061000,705496.28190210,0
2025-08-16 06:00:00,117595.78,117620.0,117595.78,117620.0,4.81809,1755324059999,566656.99810230,795,2.78507000,327547.82276950,0
2025-08-16 06:01:00,117620.0,117635.42,117619.99,117635.42,2.07421,1755324119999,243985.70629490,413,1.60616000,188927.07589480,0
2025-08-16 06:02:00,117635.41,117635.42,117613.94,117613.95,4.22386,1755324179999,496830.57372660,815,0.24087000,28330.87353770,0
2025-08-16 06:03:00,117613.95,117613.96,117605.0,117605.01,5.9858,1755324239999,704009.97255070,777,3.31598000,390002.92626220,0
2025-08-16 06:04:00,117605.01,117605.01,117590.51,117590.52,6.44468,1755324299999,757872.09132800,717,3.55226000,417732.03381080,0
2025-08-16 06:05:00,117590.52,117590.52,117547.43,117547.44,8.28239,1755324359999,973793.03987960,1759,3.13988000,369192.53099780,0
2025-08-16 06:06:00,117547.44,117547.44,117536.28,117536.28,2.18219,1755324419999,256502.73794340,635,0.41133000,48346.82625480,0
2025-08-16 06:07:00,117536.29,117536.29,117497.8,117497.81,9.33171,1755324479999,1096597.40363690,1763,4.37139000,513645.12620370,0
2025-08-16 06:08:00,117497.81,117512.0,117497.8,117512.0,7.2069,1755324539999,846856.04407190,761,4.88751000,574299.99170660,0
2025-08-16 06:09:00,117512.0,117512.0,117511.99,117512.0,1.10444,1755324599999,129784.94754700,201,0.53114000,62415.32368000,0
2025-08-16 06:10:00,117512.0,117512.0,117506.16,117506.17,1.57469,1755324659999,185041.72082370,365,0.39146000,45999.94830450,0
2025-08-16 06:11:00,117506.17,117506.17,117467.68,117467.69,5.30064,1755324719999,622778.16807230,1648,0.79925000,93908.00868450,0
2025-08-16 06:12:00,117467.69,117467.69,117462.76,117462.76,3.12179,1755324779999,366706.90954840,454,0.25357000,29785.85460170,0
2025-08-16 06:13:00,117462.77,117462.77,117462.76,117462.77,0.72188,1755324839999,84794.02154870,128,0.43599000,51212.59309230,0
2025-08-16 06:14:00,117462.76,117462.77,117425.21,117425.21,4.63562,1755324899999,544419.31332690,1639,0.39644000,46558.56406080,0
2025-08-16 06:15:00,117425.21,117425.22,117383.59,117383.61,8.82045,1755324959999,1035516.54405320,2348,2.08821000,245125.33588460,0
2025-08-16 06:16:00,117383.61,117431.29,117383.6,117431.28,12.89215,1755325019999,1513410.47905170,1786,12.62021000,1481484.89571730,0
2025-08-16 06:17:00,117431.28,117446.88,117431.28,117446.87,0.6333,1755325079999,74377.19031570,432,0.49927000,58635.78695320,0
2025-08-16 06:18:00,117446.87,117462.77,117446.87,117462.76,1.86796,1755325139999,219408.46309140,556,1.18805000,139544.53992800,0
2025-08-16 06:19:00,117462.76,117462.77,117462.76,117462.77,0.6608,1755325199999,77619.39682900,241,0.50210000,58978.05681700,0
2025-08-16 06:20:00,117462.76,117462.76,117452.0,117460.81,1.97807,1755325259999,232343.02527770,638,0.79148000,92964.17047260,0
2025-08-16 06:21:00,117460.8,117460.81,117460.8,117460.8,0.22579,1755325319999,26521.47504670,87,0.10147000,11918.74839070,0
2025-08-16 06:22:00,117460.81,117460.81,117460.8,117460.81,1.57438,1755325379999,184927.93649030,140,0.21863000,25680.45689030,0
2025-08-16 06:23:00,117460.81,117460.82,117460.8,117460.81,2.89377,1755325439999,339904.58554540,578,2.72758000,320383.77402520,0
2025-08-16 06:24:00,117460.81,117460.82,117450.02,117450.03,1.73371,1755325499999,203635.12632190,426,0.23708000,27845.15755960,0
2025-08-16 06:25:00,117450.03,117460.81,117450.02,117460.8,2.8704,1755325559999,337137.76055710,541,2.65214000,311500.93334640,0
2025-08-16 06:26:00,117460.8,117479.77,117460.8,117471.71,5.00966,1755325619999,588510.47930360,920,3.57053000,419445.14344550,0
2025-08-16 06:27:00,117471.71,117471.71,117440.0,117440.0,2.10069,1755325679999,246743.60614980,904,0.14606000,17153.84549640,0
2025-08-16 06:28:00,117440.0,117486.0,117440.0,117486.0,14.93792,1755325739999,1754577.51929800,1294,14.77073000,1734939.64746490,0
2025-08-16 06:29:00,117485.99,117486.0,117448.91,117448.92,2.53461,1755325799999,297754.18920590,1417,0.29734000,34929.82568840,0
2025-08-16 06:30:00,117448.91,117477.12,117441.5,117477.12,1.80643,1755325859999,212179.87532510,1006,1.57518000,185017.83317300,0
2025-08-16 06:31:00,117477.11,117477.12,117477.11,117477.12,0.38236,1755325919999,44918.55070830,119,0.29287000,34405.52413440,0
2025-08-16 06:32:00,117477.11,117477.11,117446.44,117446.44,2.49639,1755325979999,293230.51744200,1366,0.38285000,44969.28294800,0
2025-08-16 06:33:00,117446.44,117446.45,117432.24,117432.24,1.95746,1755326039999,229876.92153000,491,0.73785000,86648.20869450,0
2025-08-16 06:34:00,117432.24,117432.25,117410.59,117410.6,2.00197,1755326099999,235078.70193380,1065,0.43692000,51307.40873240,0
2025-08-16 06:35:00,117410.59,117410.61,117398.11,117399.16,4.05788,1755326159999,476410.13259940,1278,2.43283000,285619.41845950,0
2025-08-16 06:36:00,117399.16,117399.16,117340.33,117340.34,9.8051,1755326219999,1150890.43649230,1336,0.23431000,27497.00527430,0
2025-08-16 06:37:00,117340.33,117340.34,117296.0,117304.01,21.74467,1755326279999,2550763.20686700,2015,9.76967000,1145958.64277840,0
2025-08-16 06:38:00,117304.01,117365.34,117278.0,117303.35,38.13151,1755326339999,4473830.62184010,4661,25.75355000,3021578.09504070,0
2025-08-16 06:39:00,117303.36,117326.18,117303.35,117309.8,2.44286,1755326399999,286589.57624090,1016,1.16440000,136601.97669630,0
2025-08-16 06:40:00,117309.8,117309.8,117309.79,117309.8,1.22482,1755326459999,143683.38706940,278,1.00816000,118267.04796800,0
2025-08-16 06:41:00,117309.8,117347.69,117309.79,117347.69,2.53768,1755326519999,297719.00770890,1221,1.99581000,234147.75583650,0
2025-08-16 06:42:00,117347.69,117391.25,117347.68,117374.0,3.06306,1755326579999,359544.74337280,1305,1.23929000,145458.24567540,0
2025-08-16 06:43:00,117374.01,117391.99,117374.0,117391.99,2.10327,1755326639999,246877.15700350,649,1.61763000,189871.95413920,0
2025-08-16 06:44:00,117391.99,117391.99,117370.82,117370.83,2.14617,1755326699999,251906.68409630,956,1.21379000,142465.23227350,0
2025-08-16 06:45:00,117370.82,117370.83,117354.89,117370.83,2.10909,1755326759999,247529.54174860,766,0.67243000,78918.00470310,0
2025-08-16 06:46:00,117370.83,117419.45,117370.82,117419.44,2.24991,1755326819999,264127.29891120,1028,1.94568000,228408.37922750,0
2025-08-16 06:47:00,117419.45,117435.45,117419.44,117435.45,2.00076,1755326879999,234949.88314910,571,1.89871000,222966.24717230,0
2025-08-16 06:48:00,117435.45,117462.48,117435.44,117462.47,2.36633,1755326939999,277918.18385930,663,2.09344000,245867.11746130,0
2025-08-16 06:49:00,117462.47,117462.48,117462.47,117462.48,1.23818,1755326999999,145439.69233110,146,1.12265000,131869.25317200,0
2025-08-16 06:50:00,117462.48,117462.48,117446.96,117446.97,1.71569,1755327059999,201517.15909260,597,0.58345000,68524.68603080,0
2025-08-16 06:51:00,117446.96,117446.97,117434.16,117434.17,1.3267,1755327119999,155807.27747840,582,0.11428000,13421.39580200,0
2025-08-16 06:52:00,117434.16,117434.17,117404.38,117404.39,0.82399,1755327179999,96751.00123340,927,0.06069000,7125.76732170,0
2025-08-16 06:53:00,117404.38,117404.39,117368.31,117368.31,4.67133,1755327239999,548365.55179470,939,0.23653000,27762.13649540,0
2025-08-16 06:54:00,117368.31,117423.78,117368.31,117423.77,5.38852,1755327299999,632520.94425080,1727,5.06525000,594574.78863840,0
2025-08-16 06:55:00,117423.77,117442.97,117423.77,117442.96,2.14168,1755327359999,251495.66923190,390,0.70203000,82439.90311910,0
2025-08-16 06:56:00,117442.97,117442.98,117424.0,117424.0,3.46546,1755327419999,406970.51604070,1208,0.54515000,64020.98426210,0
2025-08-16 06:57:00,117424.0,117424.01,117410.58,117410.58,1.18343,1755327479999,138957.25461360,588,0.29441000,34570.47399410,0
2025-08-16 06:58:00,117410.58,117410.58,117394.64,117394.64,3.97424,1755327539999,466564.37951130,639,0.39152000,45962.39911800,0
2025-08-16 06:59:00,117394.65,117394.65,117394.64,117394.65,2.2364,1755327599999,262541.37455150,176,0.16555000,19434.68430750,0
2025-08-16 07:00:00,117394.64,117394.64,117355.7,117355.71,5.97699,1755327659999,701542.43234560,1345,0.46997000,55162.01491220,0
2025-08-16 07:01:00,117355.7,117356.18,117344.69,117356.18,2.66687,1755327719999,312955.59187740,1081,1.32247000,155191.64543170,0
2025-08-16 07:02:00,117356.18,117372.5,117356.17,117372.49,2.70171,1755327779999,317093.33239960,535,2.05244000,240887.52936520,0
2025-08-16 07:03:00,117372.49,117440.0,117372.49,117440.0,9.05955,1755327839999,1063747.67438850,1577,6.21035000,729193.49292190,0
2025-08-16 07:04:00,117439.99,117471.12,117439.99,117471.12,8.53489,1755327899999,1002383.88267190,924,5.76129000,676636.99224640,0
2025-08-16 07:05:00,117471.12,117523.5,117471.11,117512.0,9.18242,1755327959999,1079058.59864260,1647,7.04713000,828123.75507360,0
2025-08-16 07:06:00,117512.0,117536.69,117502.14,117518.0,8.61385,1755328019999,1012293.16882480,1517,5.35836000,629695.71468180,0
2025-08-16 07:07:00,117518.0,117518.0,117436.84,117460.38,12.14655,1755328079999,1426686.77901180,2425,2.69068000,315992.24946240,0
2025-08-16 07:08:00,117460.38,117460.39,117426.76,117426.77,4.51628,1755328139999,530417.45676070,1148,1.15218000,135322.70844350,0
2025-08-16 07:09:00,117426.76,117441.64,117422.4,117441.63,2.35311,1755328199999,276323.39764790,887,1.81810000,213500.03070480,0
2025-08-16 07:10:00,117441.64,117451.37,117441.63,117451.36,0.81584,1755328259999,95816.41099470,300,0.41800000,49091.73396020,0
2025-08-16 07:11:00,117451.37,117451.37,117435.44,117449.58,3.98996,1755328319999,468582.40292520,791,2.44333000,286941.07454170,0
2025-08-16 07:12:00,117449.58,117449.59,117449.58,117449.59,0.81774,1755328379999,96043.22284150,148,0.32923000,38667.92851570,0
2025-08-16 07:13:00,117449.58,117476.02,117449.58,117476.01,1.71596,1755328439999,201552.55357120,664,1.11654000,131145.61920360,0
2025-08-16 07:14:00,117476.02,117476.02,117476.01,117476.02,0.59734,1755328499999,70173.12140890,182,0.15955000,18743.29899100,0
2025-08-16 07:15:00,117476.01,117476.02,117466.0,117466.01,1.92942,1755328559999,226646.71577740,599,0.08839000,10383.03513820,0
2025-08-16 07:16:00,117466.01,117479.97,117466.0,117479.96,1.29725,1755328619999,152389.82864690,613,0.96155000,112955.48325080,0
2025-08-16 07:17:00,117479.96,117479.97,117467.43,117467.43,1.60614,1755328679999,188687.52948930,574,0.39947000,46929.01003240,0
2025-08-16 07:18:00,117467.44,117467.44,117440.42,117440.43,1.47699,1755328739999,173471.99743880,665,0.33392000,39217.18506810,0
2025-08-16 07:19:00,117440.42,117440.43,117424.92,117424.92,4.29349,1755328799999,504221.67786090,667,1.73012000,203185.89616660,0
2025-08-16 07:20:00,117424.92,117424.93,117388.01,117388.01,3.2203,1755328859999,378106.24503080,1418,0.16850000,19784.32280270,0
2025-08-16 07:21:00,117388.01,117429.98,117388.01,117429.98,5.84274,1755328919999,685934.14314200,1409,2.79035000,327571.62404800,0
2025-08-16 07:22:00,117429.98,117454.32,117429.97,117454.31,4.08208,1755328979999,479397.70837750,537,1.12664000,132314.04744980,0
2025-08-16 07:23:00,117454.31,117454.32,117436.39,117436.4,2.21688,1755329039999,260360.49775830,580,0.45254000,53144.98454290,0
2025-08-16 07:24:00,117436.39,117479.97,117436.39,117479.96,5.2669,1755329099999,618653.69492300,1281,3.17385000,372786.44344620,0
2025-08-16 07:25:00,117479.97,117491.44,117479.96,117491.43,1.51961,1755329159999,178530.16798010,254,0.92298000,108437.46561310,0
2025-08-16 07:26:00,117491.43,117506.7,117491.43,117506.7,2.03411,1755329219999,239017.65898390,292,0.53058000,62343.33581520,0
2025-08-16 07:27:00,117506.7,117506.7,117506.69,117506.7,2.52617,1755329279999,296841.87617420,149,0.10969000,12889.30992300,0
2025-08-16 07:28:00,117506.69,117506.7,117506.69,117506.7,2.1504,1755329339999,252686.38945360,220,0.32776000,38513.99599200,0
2025-08-16 07:29:00,117506.69,117518.45,117506.69,117518.44,3.84317,1755329399999,451605.47489130,342,1.65385000,194344.10284550,0
2025-08-16 07:30:00,117518.45,117547.44,117518.44,117547.43,2.27483,1755329459999,267370.44851870,753,2.01364000,236670.10601960,0
2025-08-16 07:31:00,117547.44,117547.44,117505.4,117506.71,12.21466,1755329519999,1435484.14978570,1106,1.95764000,230041.12169300,0
2025-08-16 07:32:00,117506.71,117541.08,117504.68,117541.07,5.92703,1755329579999,696503.79493690,1208,3.91036000,459531.16840380,0
2025-08-16 07:33:00,117541.08,117541.08,117522.15,117533.01,5.38822,1755329639999,633265.71449950,724,3.54684000,416836.38849380,0
2025-08-16 07:34:00,117533.02,117563.43,117533.01,117563.43,9.84397,1755329699999,1157156.39141840,793,8.38336000,985454.81852190,0
2025-08-16 07:35:00,117563.42,117563.43,117552.23,117561.95,5.77478,1755329759999,678857.75483380,714,3.97553000,467334.22288330,0
2025-08-16 07:36:00,117561.96,117584.94,117561.95,117573.17,6.69425,1755329819999,787087.35686740,991,1.65371000,194427.88998710,0
2025-08-16 07:37:00,117573.18,117631.35,117567.57,117631.34,7.32078,1755329879999,860915.50134680,2373,4.33737000,510063.53354400,0
2025-08-16 07:38:00,117631.35,117635.42,117631.34,117635.42,4.81133,1755329939999,565978.62842790,286,1.83280000,215598.24862910,0
2025-08-16 07:39:00,117635.41,117659.42,117635.41,117659.42,5.59697,1755329999999,658503.31994570,702,5.36199000,630857.29305370,0
2025-08-16 07:40:00,117659.42,117659.42,117659.41,117659.41,4.29586,1755330059999,505448.38368160,210,3.06390000,360496.69693800,0
2025-08-16 07:41:00,117659.42,117659.42,117648.02,117653.99,4.3971,1755330119999,517333.19421280,758,1.41853000,166892.14749670,0
2025-08-16 07:42:00,117654.0,117654.0,117611.73,117611.73,3.57717,1755330179999,420810.31934770,1129,0.28141000,33107.82754570,0
2025-08-16 07:43:00,117611.74,117618.0,117598.56,117617.99,2.95329,1755330239999,347330.91039060,509,0.81061000,95329.26950080,0
2025-08-16 07:44:00,117618.0,117634.0,117617.99,117634.0,2.54829,1755330299999,299749.27973920,426,1.15657000,136041.95489690,0
2025-08-16 07:45:00,117633.99,117653.78,117633.99,117653.78,1.06319,1755330359999,125074.38407320,377,0.87356000,102765.22193690,0
2025-08-16 07:46:00,117653.77,117674.77,117653.77,117674.76,7.42389,1755330419999,873528.86900120,623,4.65624000,547867.94988910,0
2025-08-16 07:47:00,117674.76,117674.77,117668.0,117668.0,2.57978,1755330479999,303574.88341360,319,0.15752000,18536.04037270,0
2025-08-16 07:48:00,117668.01,117668.01,117667.17,117667.18,6.76309,1755330539999,795793.77004990,259,6.62500000,779545.07643080,0
2025-08-16 07:49:00,117667.18,117673.44,117667.17,117673.43,1.01841,1755330599999,119834.36547430,258,0.91115000,107213.34356670,0
2025-08-16 07:50:00,117673.44,117673.44,117673.43,117673.44,0.67165,1755330659999,79035.36573290,160,0.64734000,76174.72464960,0
2025-08-16 07:51:00,117673.44,117673.44,117670.5,117670.5,1.0878,1755330719999,128004.95600810,249,0.14865000,17492.05503850,0
2025-08-16 07:52:00,117670.51,117670.51,117638.76,117638.76,5.37213,1755330779999,632088.69420940,928,1.44772000,170350.01870460,0
2025-08-16 07:53:00,117638.77,117638.77,117621.59,117621.6,1.24958,1755330839999,146990.32363870,565,0.25807000,30356.92479140,0
2025-08-16 07:54:00,117621.6,117650.87,117621.6,117650.87,2.82998,1755330899999,332893.17093940,570,2.79067000,328268.68593300,0
2025-08-16 07:55:00,117650.86,117650.87,117645.98,117645.99,0.54642,1755330959999,64284.62895460,192,0.31406000,36948.00307540,0
2025-08-16 07:56:00,117645.99,117645.99,117645.98,117645.99,0.68375,1755331019999,80440.44109380,107,0.22688000,26691.52221120,0
2025-08-16 07:57:00,117645.99,117673.44,117645.98,117659.42,2.89426,1755331079999,340552.67751930,731,1.71511000,201800.58729110,0
2025-08-16 07:58:00,117659.41,117659.42,117610.72,117610.73,2.96268,1755331139999,348549.72574770,1155,0.21232000,24979.69085080,0
2025-08-16 07:59:00,117610.73,117610.73,117596.06,117596.07,2.89915,1755331199999,340965.54987830,414,0.88550000,104141.91315440,0
2025-08-16 08:00:00,117596.07,117600.0,117585.42,117585.42,2.55486,1755331259999,300434.63368390,620,1.23064000,144719.87545880,0
2025-08-16 08:01:00,117585.42,117596.89,117585.42,117596.89,3.70222,1755331319999,435343.01970710,415,2.51830000,296121.08264090,0
2025-08-16 08:02:00,117596.89,117596.89,117585.42,117585.42,1.56903,1755331379999,184511.10237270,349,0.89333000,105052.03453430,0
2025-08-16 08:03:00,117585.43,117585.43,117550.08,117571.35,5.79913,1755331439999,681776.20269660,882,1.15673000,135984.03135440,0
2025-08-16 08:04:00,117571.36,117571.36,117563.42,117563.43,1.21857,1755331499999,143264.81452130,403,0.18860000,22172.52549790,0
2025-08-16 08:05:00,117563.43,117576.64,117530.14,117576.64,7.43417,1755331559999,873904.99950320,1274,1.96899000,231456.88177110,0
2025-08-16 08:06:00,117576.64,117576.64,117556.9,117575.99,5.60059,1755331619999,658446.23105010,1354,1.87573000,220512.92040550,0
2025-08-16 08:07:00,117576.0,117600.66,117576.0,117576.26,3.06408,1755331679999,360318.31274550,1031,0.76644000,90122.39458390,0
2025-08-16 08:08:00,117576.25,117576.25,117564.77,117564.77,0.91512,1755331739999,107589.77375180,454,0.33300000,39149.80811550,0
2025-08-16 08:09:00,117564.78,117564.78,117547.43,117547.44,1.6732,1755331799999,196693.16775390,447,0.73580000,86493.18173950,0
2025-08-16 08:10:00,117547.44,117547.44,117534.49,117534.5,1.195,1755331859999,140462.59732810,371,0.29779000,35000.60017840,0
2025-08-16 08:11:00,117534.5,117534.5,117514.57,117514.58,1.99616,1755331919999,234585.43666020,721,0.22313000,26221.31745010,0
2025-08-16 08:12:00,117514.58,117524.36,117514.57,117524.35,0.90557,1755331979999,106419.17473580,490,0.85616000,100612.34386690,0
2025-08-16 08:13:00,117524.36,117524.36,117524.35,117524.36,1.12593,1755332039999,132324.20197570,121,1.05802000,124343.12336720,0
2025-08-16 08:14:00,117524.36,117540.0,117524.35,117540.0,1.72969,1755332099999,203294.98658670,586,1.64345000,193158.54072030,0
2025-08-16 08:15:00,117540.0,117547.44,117539.99,117547.43,1.37642,1755332159999,161791.66805150,501,1.26099000,148223.17032050,0
2025-08-16 08:16:00,117547.43,117547.44,117511.67,117511.67,4.56373,1755332219999,536434.28010690,974,1.17433000,138038.75191520,0
2025-08-16 08:17:00,117511.67,117527.98,117511.67,117527.97,1.10176,1755332279999,129475.00406970,382,0.80734000,94875.39144730,0
2025-08-16 08:18:00,117527.98,117545.53,117527.97,117545.52,2.05332,1755332339999,241330.26579390,488,1.90385000,223762.31284670,0
2025-08-16 08:19:00,117545.52,117545.53,117529.25,117529.26,1.23859,1755332399999,145582.81623520,619,0.24360000,28631.68038210,0
2025-08-16 08:20:00,117529.25,117553.16,117529.25,117553.16,2.50248,1755332459999,294124.56277340,790,2.41392000,283714.78585520,0
2025-08-16 08:21:00,117553.16,117553.16,117501.16,117501.17,5.48732,1755332519999,644877.01677070,1515,0.14084000,16553.40991180,0
2025-08-16 08:22:00,117501.17,117501.17,117501.16,117501.16,0.26679,1755332579999,31348.13629580,125,0.18194000,21378.16286980,0
2025-08-16 08:23:00,117501.16,117548.67,117501.16,117528.39,4.25791,1755332639999,500390.79455170,1051,3.72236000,437448.90523400,0
2025-08-16 08:24:00,117528.38,117538.41,117528.38,117538.41,0.91277,1755332699999,107277.04903140,358,0.67910000,79813.93246480,0
2025-08-16 08:25:00,117538.41,117560.0,117538.4,117560.0,1.01308,1755332759999,119079.84493930,556,0.96014000,112857.30633270,0
2025-08-16 08:26:00,117559.99,117560.0,117559.99,117560.0,0.40204,1755332819999,47263.82000110,136,0.16215000,19062.35400000,0
2025-08-16 08:27:00,117559.99,117560.0,117536.42,117536.42,3.37483,1755332879999,396705.91748820,704,0.28914000,33985.01002200,0
2025-08-16 08:28:00,117536.42,117536.43,117536.42,117536.43,0.4429,1755332939999,52056.88183240,114,0.14144000,16624.35265920,0
2025-08-16 08:29:00,117536.43,117536.43,117525.04,117525.04,1.79292,1755332999999,210729.82476230,399,0.12521000,14715.87470670,0
2025-08-16 08:30:00,117525.05,117531.99,117525.04,117531.98,1.96228,1755333059999,230618.44421280,316,1.71823000,201936.15041180,0
2025-08-16 08:31:00,117531.98,117569.54,117531.98,117569.54,3.12491,1755333119999,367336.94519450,1200,2.81069000,330399.17649720,0
2025-08-16 08:32:00,117569.54,117569.54,117569.53,117569.53,0.79408,1755333179999,93359.61926800,166,0.68856000,80953.68246240,0
2025-08-16 08:33:00,117569.54,117569.54,117569.53,117569.53,1.23509,1755333239999,145208.96214440,140,1.13367000,133285.06041180,0
2025-08-16 08:34:00,117569.54,117603.88,117569.53,117603.88,2.51146,1755333299999,295304.35999680,842,1.77451000,208654.56174880,0
2025-08-16 08:35:00,117603.88,117603.88,117573.01,117573.02,2.47462,1755333359999,291012.63991420,857,0.20244000,23807.30876670,0
2025-08-16 08:36:00,117573.01,117573.02,117573.01,117573.02,0.44173,1755333419999,51935.52857260,133,0.28653000,33688.19742060,0
2025-08-16 08:37:00,117573.01,117591.33,117573.01,117591.33,4.00554,1755333479999,470949.83883100,589,3.15332000,370748.45391740,0
2025-08-16 08:38:00,117591.32,117608.51,117591.32,117608.51,0.91874,1755333539999,108042.74297180,473,0.72140000,84836.00764770,0
2025-08-16 08:39:00,117608.5,117627.89,117608.5,117627.89,2.20816,1755333599999,259729.45822360,443,0.99288000,116779.83583610,0
2025-08-16 08:40:00,117627.89,117676.0,117627.88,117675.99,5.96078,1755333659999,701306.22006810,1030,5.92983000,697665.24781750,0
2025-08-16 08:41:00,117676.0,117676.0,117644.52,117644.53,6.42239,1755333719999,755701.71547090,842,1.37287000,161530.10138730,0
2025-08-16 08:42:00,117644.52,117644.53,117609.62,117609.62,3.40342,1755333779999,400304.23490350,854,1.81950000,213992.71643410,0
2025-08-16 08:43:00,117609.62,117616.0,117609.62,117616.0,6.14247,1755333839999,722417.16284540,520,6.09536000,716876.53262440,0
2025-08-16 08:44:00,117616.0,117633.64,117615.99,117633.64,1.45058,1755333899999,170612.60300110,465,1.31330000,154466.11353440,0
2025-08-16 08:45:00,117633.65,117650.38,117633.65,117650.38,0.9827,1755333959999,115611.01921660,686,0.86946000,102288.30543460,0
2025-08-16 08:46:00,117650.38,117665.29,117650.37,117665.29,1.02969,1755334019999,121153.06302660,364,0.48262000,56782.34800320,0
2025-08-16 08:47:00,117665.29,117677.06,117665.28,117668.56,6.27394,1755334079999,738290.25462240,613,3.14247000,369789.33272810,0
2025-08-16 08:48:00,117668.57,117668.57,117643.13,117643.14,2.245,1755334139999,264138.75587400,614,0.52611000,61893.61259480,0
2025-08-16 08:49:00,117643.14,117672.25,117643.13,117672.24,3.0568,1755334199999,359629.58959870,1042,2.90799000,342122.64718810,0
2025-08-16 08:50:00,117672.25,117672.25,117659.41,117659.42,4.57131,1755334259999,537907.29149810,613,3.08765000,363329.88613520,0
2025-08-16 08:51:00,117659.41,117659.42,117635.41,117635.42,10.96222,1755334319999,1289702.05542800,800,0.73906000,86952.47473850,0
2025-08-16 08:52:00,117635.41,117635.42,117620.0,117620.0,0.91036,1755334379999,107087.53035640,744,0.30237000,35568.96299720,0
2025-08-16 08:53:00,117620.0,117620.01,117578.92,117612.74,5.17447,1755334439999,608505.63451060,1790,1.52259000,179058.18782580,0
2025-08-16 08:54:00,117612.73,117612.74,117589.53,117609.98,2.99315,1755334499999,352002.55287100,1255,1.76315000,207345.79781640,0
2025-08-16 08:55:00,117609.99,117609.99,117577.99,117578.0,1.95425,1755334559999,229820.63754430,770,0.13700000,16110.36918620,0
2025-08-16 08:56:00,117577.99,117635.96,117577.99,117635.95,2.81071,1755334619999,330543.22868610,1513,2.53682000,298328.17735080,0
2025-08-16 08:57:00,117635.94,117648.73,117635.94,117648.72,11.72201,1755334679999,1379029.98910110,817,11.24862000,1323338.79625300,0
2025-08-16 08:58:00,117648.72,117648.75,117648.72,117648.75,5.61931,1755334739999,661104.71585900,276,2.55633000,300748.97880750,0
2025-08-16 08:59:00,117648.74,117648.75,117631.07,117631.09,10.45535,1755334799999,1229989.85762640,674,1.07569000,126536.13287820,0
2025-08-16 09:00:00,117631.09,117646.0,117631.08,117635.41,1.4166,1755334859999,166646.23286350,748,0.81726000,96137.38021300,0
2025-08-16 09:01:00,117635.41,117635.42,117608.51,117608.52,1.88972,1755334919999,222289.35996190,1021,0.23014000,27071.27824190,0
2025-08-16 09:02:00,117608.52,117608.52,117573.16,117573.16,4.66049,1755334979999,547976.32202100,1223,2.07249000,243669.70341150,0
2025-08-16 09:03:00,117573.16,117573.17,117550.34,117550.34,2.72844,1755335039999,320755.73553000,841,0.12312000,14474.15225880,0
2025-08-16 09:04:00,117550.34,117630.0,117550.34,117629.99,11.29588,1755335099999,1328158.96430080,2009,7.74851000,910977.25634260,0
2025-08-16 09:05:00,117630.0,117635.42,117629.99,117635.41,0.3349,1755335159999,39395.57176150,206,0.24542000,28869.55863510,0
2025-08-16 09:06:00,117635.42,117635.42,117619.94,117629.44,6.51278,1755335219999,766100.64781350,812,1.26331000,148591.73913530,0
2025-08-16 09:07:00,117629.44,117673.84,117629.43,117673.84,8.82715,1755335279999,1038607.64698770,1123,8.42162000,990891.24911380,0
2025-08-16 09:08:00,117673.83,117703.92,117673.83,117700.32,3.36243,1755335339999,395735.12796940,688,3.12256000,367504.79353220,0
2025-08-16 09:09:00,117700.32,117700.32,117700.31,117700.32,0.53981,1755335399999,63535.80906730,136,0.47262000,55627.52523840,0
2025-08-16 09:10:00,117700.31,117700.32,117700.31,117700.32,7.13858,1755335459999,840213.08688170,305,0.79219000,93241.01650080,0
2025-08-16 09:11:00,117700.32,117700.32,117700.31,117700.31,2.14901,1755335519999,252939.14611240,159,0.29193000,34360.25441760,0
2025-08-16 09:12:00,117700.32,117700.32,117639.8,117639.8,11.23861,1755335579999,1322406.02913870,1729,4.70216000,553173.86624680,0
2025-08-16 09:13:00,117639.8,117644.72,117607.94,117644.71,10.20883,1755335639999,1200702.04065340,2129,8.14573000,958036.59544400,0
2025-08-16 09:14:00,117644.72,117652.99,117644.71,117652.99,8.60551,1755335699999,1012429.67443650,268,4.31160000,507238.87370490,0
2025-08-16 09:15:00,117652.99,117652.99,117615.9,117615.9,4.03542,1755335759999,474706.19458950,1338,0.33862000,39830.76597160,0
2025-08-16 09:16:00,117615.9,117644.9,117615.9,117644.9,7.08252,1755335819999,833083.36663140,850,6.70979000,789240.22015560,0
2025-08-16 09:17:00,117644.9,117674.39,117644.89,117659.42,6.86517,1755335879999,807752.68871310,972,4.19932000,494073.41945630,0
2025-08-16 09:18:00,117659.42,117659.42,117650.0,117659.42,5.40104,1755335939999,635475.80096340,532,2.67682000,314946.54792000,0
2025-08-16 09:19:00,117659.42,117686.86,117659.41,117686.86,2.95455,1755335999999,347643.83315890,768,2.59972000,305887.77818680,0
2025-08-16 09:20:00,117686.85,117686.86,117660.0,117660.0,3.4706,1755336059999,408422.84422020,816,0.49750000,58536.71904020,0
2025-08-16 09:21:00,117660.01,117660.01,117660.0,117660.01,0.49509,1755336119999,58252.29279650,121,0.33965000,39963.22239650,0
